(B ((S nand) I)), nan, nan, -2.1192824855395127, -2.1192824855395127, -2.1192824855395127
((S nand) I), nan, -2.1394360397249965, -1.8316004130877315, -1.8316004130877315, -1.8316004130877315
(B (B ((S nand) I))), nan, nan, -2.524747593647677, -2.524747593647677, -2.524747593647677
S, -1.5802146194176228, -1.3815057978438166, -2.3183273146860874, -2.3183273146860874, -2.3183273146860874
I, -1.5566710782444564, -2.5903527546947167, -3.090267147268656, -3.090267147268656, -3.090267147268656
C, -3.727225252606025, -3.994859115429431, -3.8420292349391576, -3.8420292349391576, -3.8420292349391576
B, -1.5808774123589244, -1.84851127518233, -1.7231416812247435, -1.7231416812247435, -1.7231416812247435
((B (B ((S nand) I))) nand), nan, nan, -3.035573217413668, -3.035573217413668, -3.035573217413668
(S nand), nan, -1.4462888591650513, -2.1192824855395127, -2.1192824855395127, -2.1192824855395127
nand, -1.0402158833163422, -1.9326690956977388, -2.0588599637979836, -2.0588599637979836, -2.0588599637979836
